"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.categories","Answer.doNotRedirect","Approve","Reject"
"37SOB9Z0SS507NIH0D2J5FIXXIML3L","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","39RP059MEI1R3K285KN6CUQI0W0MB9","A3HMDGRGC5JB7E","Submitted","Wed Jan 03 11:58:38 PST 2018","Wed Jan 03 11:59:11 PST 2018","Sat Jan 06 11:59:11 PST 2018","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/704.html","category 1",""
"37SOB9Z0SS507NIH0D2J5FIXXIML3L","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3L4D84MIL00BTPZ92FKAID1ZRF7JHF","A1K8QNLYYYX21W","Submitted","Wed Jan 03 11:33:49 PST 2018","Wed Jan 03 11:33:56 PST 2018","Sat Jan 06 11:33:56 PST 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/704.html","category 3",""
"3WKGUBL7SZULPJ1L0R72FKA3BIIL46","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","34S6N1K2ZWRHOFN950WNYSERV4CLHJ","A320QA9HJFUOZO","Submitted","Wed Jan 03 11:33:18 PST 2018","Wed Jan 03 11:34:26 PST 2018","Sat Jan 06 11:34:26 PST 2018","","","","68","100% (2/2)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/705.html","category 4",""
"3WKGUBL7SZULPJ1L0R72FKA3BIIL46","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3PS7W85Z80ACSMDVGXAM72QK64Q9TK","A1K8QNLYYYX21W","Submitted","Wed Jan 03 11:34:03 PST 2018","Wed Jan 03 11:34:11 PST 2018","Sat Jan 06 11:34:11 PST 2018","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/705.html","category 4",""
"3OCZWXS7ZOF3L25LEWQCKCGHBEDL5B","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","34S6N1K2ZWRHOFN950WNYSERV4CHLF","A2FUMA4UR6S920","Submitted","Wed Jan 03 11:34:03 PST 2018","Wed Jan 03 11:34:31 PST 2018","Sat Jan 06 11:34:31 PST 2018","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/706.html","category 4",""
"3OCZWXS7ZOF3L25LEWQCKCGHBEDL5B","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3OB0CAO74IX1OEU8OFLDS0GN4JGHY7","A1FP3SH704X01V","Submitted","Wed Jan 03 11:34:10 PST 2018","Wed Jan 03 11:34:16 PST 2018","Sat Jan 06 11:34:16 PST 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/706.html","category 4",""
"3O71U79SRBXOXMLHQ44ZD05YP3BSMM","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3BC8WZX3V445G7WP6P5DY8PWO5ZRRC","A3T61LJ1WNOL6Z","Submitted","Wed Jan 03 11:34:51 PST 2018","Wed Jan 03 11:38:35 PST 2018","Sat Jan 06 11:38:35 PST 2018","","","","224","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/707.html","category 3",""
"3O71U79SRBXOXMLHQ44ZD05YP3BSMM","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3MTMREQS4WQIPMRU38TXQH83GGQAWQ","A1ET2J1PIP0RGO","Submitted","Wed Jan 03 11:33:04 PST 2018","Wed Jan 03 11:34:51 PST 2018","Sat Jan 06 11:34:51 PST 2018","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/707.html","category 1",""
"32204AGAABKZF3BF47U5WHEZK6IGHH","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","37C0GNLMHGBITEF0W07VIOHWDHU6DN","A1K8QNLYYYX21W","Submitted","Wed Jan 03 11:33:25 PST 2018","Wed Jan 03 11:33:31 PST 2018","Sat Jan 06 11:33:31 PST 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/708.html","category 3",""
"32204AGAABKZF3BF47U5WHEZK6IGHH","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3U4J9857OFJ8IHVL1ELHTCTS572B7K","A20ALQT1HIVSAH","Submitted","Wed Jan 03 11:33:19 PST 2018","Wed Jan 03 11:33:25 PST 2018","Sat Jan 06 11:33:25 PST 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/708.html","category 3",""
"3GV1I4SEO9XZ465ZJF0HCIUH79OL6R","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3DL65MZB8ENC11212MVIA6RR9F6CEE","A2GXHECU31O81V","Submitted","Wed Jan 03 11:33:58 PST 2018","Wed Jan 03 11:34:08 PST 2018","Sat Jan 06 11:34:08 PST 2018","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/709.html","category 1",""
"3GV1I4SEO9XZ465ZJF0HCIUH79OL6R","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3KYQYYSHYWF8IKL4WWTPZO3NYHODOJ","A177EXELDLWTWV","Submitted","Wed Jan 03 11:33:18 PST 2018","Wed Jan 03 11:33:25 PST 2018","Sat Jan 06 11:33:25 PST 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/709.html","category 2",""
"3GVPRXWRPH2GI5BYHM8WQG2LLGEI79","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3KKG4CDWKJ6SB1Y51W9EZUESQ5994O","A3T61LJ1WNOL6Z","Submitted","Wed Jan 03 11:33:39 PST 2018","Wed Jan 03 11:34:13 PST 2018","Sat Jan 06 11:34:13 PST 2018","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/710.html","category 1",""
"3GVPRXWRPH2GI5BYHM8WQG2LLGEI79","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:22 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:22 PST 2018","","","3TXWC2NHN0YBDM0GRX5WXXUY4LC9SV","A1X94LTZZQMHTP","Submitted","Wed Jan 03 11:34:03 PST 2018","Wed Jan 03 11:34:04 PST 2018","Sat Jan 06 11:34:04 PST 2018","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/710.html","category 1",""
"3IHWR4LC7DLKIJGHRR024GYGW0KI8W","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","3IQ1VMJRYUS7DQEMAXJ5CX0SIF59AZ","A2EOOF9D135HQ1","Submitted","Wed Jan 03 11:33:44 PST 2018","Wed Jan 03 11:41:21 PST 2018","Sat Jan 06 11:41:21 PST 2018","","","","457","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/711.html","category 1",""
"3IHWR4LC7DLKIJGHRR024GYGW0KI8W","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","3MH9DQ757XK679FSU8664FY9TVSGU9","A1FP3SH704X01V","Submitted","Wed Jan 03 11:33:39 PST 2018","Wed Jan 03 11:33:44 PST 2018","Sat Jan 06 11:33:44 PST 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/711.html","category 1",""
"3XABXM4AJ1DXZH404Z5BDIP2NA1Q87","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","3E337GFOLAGTCJVJX7UKQK6FLZZNGO","A3GLUDQZGEJL5G","Submitted","Wed Jan 03 11:34:53 PST 2018","Wed Jan 03 11:48:33 PST 2018","Sat Jan 06 11:48:33 PST 2018","","","","820","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/712.html","category 3","true"
"3XABXM4AJ1DXZH404Z5BDIP2NA1Q87","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","3YZ8UPK3VUUTQXZNSMANEODUV30UCD","A1X94LTZZQMHTP","Submitted","Wed Jan 03 11:34:49 PST 2018","Wed Jan 03 11:36:25 PST 2018","Sat Jan 06 11:36:25 PST 2018","","","","96","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/712.html","category 1",""
"362E9TQF2HYZBYMZAPCQWTFEKJXGIA","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","3907X2AHF1D30AZPE7MNS5H9BVV2PG","A177EXELDLWTWV","Submitted","Wed Jan 03 11:32:42 PST 2018","Wed Jan 03 11:34:29 PST 2018","Sat Jan 06 11:34:29 PST 2018","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/713.html","category 1",""
"362E9TQF2HYZBYMZAPCQWTFEKJXGIA","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","3SNLUL3WO5VMT1TT5Z3MH73HPCELUK","A2GXHECU31O81V","Submitted","Wed Jan 03 11:33:30 PST 2018","Wed Jan 03 11:33:46 PST 2018","Sat Jan 06 11:33:46 PST 2018","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/713.html","category 4",""
"3ZXNP4Z39RTI86J42P59IWUD2K8L7Q","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","33PPO7FECWNYMYA1Y1GKFR71M8PIDT","A3O2JUIF4DZQJU","Submitted","Wed Jan 03 11:32:47 PST 2018","Wed Jan 03 11:33:22 PST 2018","Sat Jan 06 11:33:22 PST 2018","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/714.html","category 1",""
"3ZXNP4Z39RTI86J42P59IWUD2K8L7Q","33SOUKKDKX8IN5TALKX5CVRFBPM1X7","Categorizing Potentially Insulting Tweets (WARNING: This HIT may contain adult content. Worker discretion is advised.)","We are trying to determine whether a tweet is meant to insult to determine distributions of aggression on social media. To this end, we need your help in understanding the purpose of a message.","categorize label tweet","$0.05","Wed Jan 03 11:32:23 PST 2018","2","BatchId:3066589;OriginalHitTemplateId:926051498;","1800","259200","Thu Jan 04 11:32:23 PST 2018","","","3WT783CTPCPEUYQHSVTS9YL66ITCBE","A3GLUDQZGEJL5G","Submitted","Wed Jan 03 11:33:56 PST 2018","Wed Jan 03 11:46:58 PST 2018","Sat Jan 06 11:46:58 PST 2018","","","","782","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.amazonaws.com/misexp/714.html","category 1","true"
